ID,name,healthCardID,gender,birthDay,address,phone,vaccines
G103548004,吳芸錫,000000000000,Female,1957/04/09,嘉義市西區新民路173號23樓,0952838403,
Q135418470,韓承瓊,000000000000,Male,1984/09/06,高雄市小港區漢民路440號15樓,0935618325,
U231241317,沙英志,000000000000,Female,2008/05/01,高雄市三民區十全一路168號15樓,0938348183,
L143878548,陳其霖,000000000000,Male,1959/07/03,高雄市路竹區東安路255號17樓,0918416676,
F235005888,邵禕承,000000000000,Male,1998/11/10,桃園市觀音區泰安街346號12樓,0911427778,
Z160726830,喬宏嘉,000000000000,Male,2006/05/14,桃園市中壢區大安街244號13樓,0928775848,
E120847568,景莉,000000000000,Female,2021/11/25,澎湖縣馬公市三多路32號6樓,0914181435,
U172753834,陶銘修,000000000000,Male,2015/04/02,南投縣草屯鎮玉屏路北新巷71號3樓,0912456803,
U200335160,邱于佩,000000000000,Male,1941/11/05,臺南市歸仁區成功六街260號4樓,0961618642,
B216734815,韓怡宏,000000000000,Male,1984/07/24,高雄市前鎮區桂林二巷92號2樓,0956871432,
T262368342,梁雯廷,000000000000,Male,2015/02/11,臺南市關廟區深坑一街49號4樓,0938644334,
J146600587,陳豐如,000000000000,Female,1951/10/02,苗栗縣苗栗市至公路434號6樓,0960243603,
G180477584,郭翔佩,000000000000,Male,1954/08/23,金門縣金沙鎮斗門408號24樓,0931305685,
U752157712,邵嫚和,000000000000,Male,2017/02/15,高雄市鳳山區南和街200號20樓,0915458558,
N125407276,融峰倫,000000000000,Female,1952/06/18,雲林縣斗南鎮長安路２段280號8樓,0982440605,
K128018028,陽瑋清,000000000000,Male,1963/04/25,嘉義縣太保市中山路２段407號15樓,0963233800,
X278342570,康詩同,000000000000,Male,1941/05/13,嘉義縣中埔鄉和美村司公廍150號3樓,0988320731,
P240851880,宋姿涵,000000000000,Male,1992/02/04,花蓮縣玉里鎮康樂街152號19樓,0918768600,
U245477405,柳筠皇,000000000000,Female,1933/06/11,宜蘭縣蘇澳鎮新城一路194號2樓,0952511211,
P204786864,姚伯淑,000000000000,Male,1996/10/28,高雄市鳥松區本華路379號22樓,0958010432,
Y170736471,邱敏羽,000000000000,Male,1968/12/05,雲林縣斗六市明德北路１段10號3樓,0931252384,
M214320321,許星俊,000000000000,Male,2000/08/23,臺南市關廟區深坑一街83號22樓,0931355414,
P257506470,明興,000000000000,Male,1951/09/21,高雄市小港區其明街120號11樓,0935304236,
H245214211,管佩綱,000000000000,Male,2009/05/19,桃園市桃園區宏昌五街323號21樓,0920081401,
V286150219,葉孟瑞,000000000000,Male,1978/12/27,桃園市平鎮區北興街１段356號4樓,0920507168,
N164332003,吳之婷,000000000000,Female,1973/05/20,臺中市東勢區東環街298號2樓,0915074011,
J181336084,簡芳傑,000000000000,Male,1937/07/14,桃園市龜山區文山街49號21樓,0913148508,
G275437123,韓彰文,000000000000,Female,1993/02/07,新北市永和區林森路500號16樓,0963567552,
C257654168,昌明齊,000000000000,Male,2012/11/24,彰化縣田中鎮八德街56號24樓,0915011303,
R135383320,宋依倫,000000000000,Female,1939/05/05,高雄市苓雅區文武三街358號24樓,0936587475,
Y112234525,曹欽仁,000000000000,Female,1997/03/12,桃園市蘆竹區中正路111號10樓,0972866831,
R210846622,邰藝雨,000000000000,Male,1939/04/14,臺中市南區樹德四巷242號4樓,0955310381,
P247114013,桑根紹,000000000000,Female,1958/07/11,臺南市北區和緯路３段41號17樓,0914323487,
U131782106,楊帆銘,000000000000,Female,1960/09/17,臺北市中正區仁愛路２段284號15樓,0968718530,
F256568317,劉孟嶸,000000000000,Male,2008/04/11,嘉義縣民雄鄉公園路483號7樓,0927688243,
X146623213,曹宏,000000000000,Female,1966/09/08,臺北市松山區撫遠街97號11樓,0910758307,
A205472349,曾瑩于,000000000000,Female,1978/10/28,屏東縣屏東市自立路247號22樓,0930238686,
A213752454,賴帆融,000000000000,Male,1966/07/13,高雄市左營區軍校路418號10樓,0937750017,
Q102554425,公如聖,000000000000,Female,1957/06/17,臺中市西屯區都會園路1215巷197號2樓,0988557230,
P123014747,郭豪如,000000000000,Male,1952/10/14,臺中市西屯區科園二路199號8樓,0916666177,
Q163636844,董豐誠,000000000000,Male,1936/09/19,臺中市梧棲區大觀路377號3樓,0930644180,
N114333256,杜可穎,000000000000,Male,2021/09/17,高雄市前鎮區衙義二街284號,0932415717,
J215815587,高娟愈,000000000000,Female,2021/09/14,臺北市南港區舊莊街２段420號8樓,0970202135,
L183442166,伏駿建,000000000000,Female,1938/01/25,臺南市官田區三塊厝20號19樓,0937807202,
X212408688,李均涵,000000000000,Male,1978/07/18,新竹縣竹北市大眉96號22樓,0920048850,
Y202575548,賴雅明,000000000000,Male,1990/08/02,臺北市中山區八德路２段49號9樓,0956758420,
F226178789,秦家雰,000000000000,Female,2016/05/13,臺中市潭子區大德一路460號21樓,0929363112,
X146864741,盧娟銘,000000000000,Female,2011/11/08,臺南市善化區北園一路373號16樓,0925431248,
Q143818162,牛楷孜,000000000000,Female,1943/01/28,雲林縣麥寮鄉新興路39號22樓,0956565665,
L246304412,張沛菁,000000000000,Male,1969/01/19,新竹市東區田美三街22巷21弄226號23樓,0938565311,
W151123124,蕭豪誼,000000000000,Female,1988/08/03,高雄市鳥松區埔仁街144號17樓,0935551081,
Q146014782,葉庭鳳,000000000000,Female,2010/12/24,新北市土城區明德路２段22號3樓,0953413707,
L132484307,任欣珀,000000000000,Female,1990/02/21,臺南市關廟區南雄路２段257號24樓,0937226750,
H175288316,蔡名忠,000000000000,Male,1998/06/05,高雄市桃源區樟山巷120號21樓,0968844164,
E154736501,農書英,000000000000,Male,1941/11/25,高雄市三民區中庸街274號5樓,0910355801,
C226781514,韓克柏,000000000000,Male,1950/05/26,臺東縣太麻里鄉復興屯460號22樓,0923564415,
B220806324,沙娟宇,000000000000,Female,1940/01/24,彰化縣員林市員大路１段464號8樓,0936847614,
Z224311488,毛泰翰,000000000000,Female,1949/05/16,新北市中和區立德街285號11樓,0920026036,
U278728686,鍾華文,000000000000,Female,1969/07/09,高雄市大寮區正忠街298號10樓,0956434836,
K146361488,朱澤鈞,000000000000,Male,1949/09/18,桃園市八德區青溪一街79號6樓,0914527884,
L122414875,景易怡,000000000000,Female,2009/12/31,臺南市白河區大排竹180號23樓,0982026485,
G146461837,杜星豐,000000000000,Female,1968/02/21,雲林縣大埤鄉和平路401號13樓,0925518665,
W286346619,葉芸,000000000000,Male,1970/03/23,桃園市桃園區五福九街147號10樓,0982314467,
T204157116,胡真宇,000000000000,Male,2010/10/18,彰化縣彰化市福興路178號4樓,0910373642,
R246155521,陽湘雅,000000000000,Male,1983/07/15,高雄市三民區春陽街365號4樓,0917574507,
R188061620,曹名文,000000000000,Male,1958/05/30,新北市新莊區五工一路113號15樓,0968234107,
S114780053,杜駿詩,000000000000,Female,2011/08/25,桃園市中壢區文明街494號4樓,0930057011,
M171342429,侯珠世,000000000000,Female,1985/11/19,南投縣名間鄉弓鞋巷39號10樓,0960245768,
N247133277,江依玟,000000000000,Male,1946/03/08,桃園市中壢區慈惠二街341號24樓,0931484066,
J245620676,艾鈺承,000000000000,Female,1963/06/20,花蓮縣鳳林鎮成功街474號14樓,0934771338,
L261885203,蒼忠宗,000000000000,Male,1953/11/08,金門縣金沙鎮下塘頭124號7樓,0914263574,
Z224501204,吳蓉宇,000000000000,Male,1942/07/02,雲林縣虎尾鎮光復路322號3樓,0926832543,
P236651087,謝中安,000000000000,Female,1932/10/06,屏東縣九如鄉民生街170號5樓,0972807153,
R146481640,柳嵐平,000000000000,Female,1985/09/28,高雄市岡山區寶米路325號,0960124742,
H128806848,鍾卉天,000000000000,Male,2009/09/22,新北市淡水區北新路272號22樓,0914845126,
R106248643,莊君嘉,000000000000,Male,1956/07/06,臺中市大甲區五福街449號19樓,0971547162,
Q275466765,賴羽守,000000000000,Male,1977/11/25,桃園市蘆竹區新興街451號8樓,0928108601,
D273607802,米婷書,000000000000,Male,1944/05/09,高雄市苓雅區大順三路301號3樓,0933413626,
S283340325,曾威珊,000000000000,Female,1979/05/23,彰化縣二林鎮二溪路２段348號24樓,0936858351,
F140468680,崔羚慧,000000000000,Female,1952/06/07,彰化縣和美鎮西安路255號9樓,0956483231,
L188641061,周兆莉,000000000000,Male,1983/09/28,臺中市北屯區軍福十一路106號14樓,0926125020,
F131536817,彭娟姬,000000000000,Male,2004/09/30,花蓮縣玉里鎮自由街484號9樓,0936013770,
I230308167,曹雅杰,000000000000,Female,1970/03/17,臺南市東山區達雲路１段171號4樓,0925504785,
L177482270,廖宜娉,000000000000,Female,1959/09/02,臺北市大同區延平北路３段244號4樓,0956710770,
I135532152,曆雯雯,000000000000,Male,1975/02/22,苗栗縣竹南鎮保安林96號16樓,0920172114,
Z180774663,楊美儀,000000000000,Male,1969/02/10,臺中市南屯區五權西路３段29號21樓,0930287717,
R260088367,束天燕,000000000000,Male,1991/12/20,臺中市大雅區德勝路31號12樓,0935757026,
C158276004,謝志,000000000000,Male,1971/03/15,高雄市三民區鼎正街399號3樓,0958383886,
W258501002,尹望木,000000000000,Female,1983/11/15,臺南市安南區州南十街88號7樓,0987680074,
S214523621,詹雯景,000000000000,Female,1969/02/04,新竹縣橫山鄉大肚203號13樓,0972511077,
F215203486,錢高東,000000000000,Female,2015/08/07,南投縣草屯鎮加老路331號12樓,0952117013,
Z245616844,廣純諭,000000000000,Male,1955/04/30,新北市石碇區下橫坪342號21樓,0936020167,
T145107674,陸政茂,000000000000,Male,1994/02/17,臺南市永康區大同街165號23樓,0968280523,
W233422304,蔣仕俊,000000000000,Female,2015/02/26,雲林縣元長鄉元東路375號20樓,0968404301,
P200463646,韓姿芸,000000000000,Female,1998/11/02,花蓮縣玉里鎮民族路58號14樓,0961556751,
S288613485,仇霖芬,000000000000,Male,2008/06/27,臺中市西區台中港路１段365號4樓,0920752007,
F244123040,童婷翰,000000000000,Male,1935/11/10,嘉義縣太保市田尾467號3樓,0952877230,
X126762317,桂潔妍,000000000000,Male,2019/03/08,臺南市安南區北安路３段352號20樓,0929522340,
D283464220,裴蔓涵,000000000000,Female,1987/03/01,臺中市西屯區天水東一街438號21樓,0931586485,
V177327371,舒勝典,000000000000,Male,1957/08/25,雲林縣北港鎮光復二路206號23樓,0933584571,
T131603234,柯偉軒,000000000000,Male,1977/08/26,宜蘭縣冬山鄉寶慶一路321號24樓,0925457046,
D117361316,米銘城,000000000000,Female,1989/04/13,南投縣埔里鎮興華四街205號16樓,0914258628,
D158185581,郭宏得,000000000000,Female,2017/11/02,基隆市中正區信四路457號20樓,0939705325,
U124136470,童鴻豪,000000000000,Female,1954/12/07,高雄市鳳山區頂園街80號23樓,0933733710,
X174083005,鄭雯彥,000000000000,Female,1936/04/14,桃園市中壢區壢中新村443號21樓,0956846280,
L212446330,艾皆怡,000000000000,Female,1979/12/16,新北市永和區民治街148號16樓,0920715808,
V208025117,莊堅明,000000000000,Female,1990/01/15,高雄市橋頭區樹德路399號19樓,0925137855,
Q201041378,郭憲怡,000000000000,Female,1943/04/26,新北市板橋區明德街153號2樓,0917081008,
Y102414815,廉佳怡,000000000000,Female,1998/03/16,臺中市豐原區萬順一街53號19樓,0961343717,
U218610725,郝庭正,000000000000,Female,1994/02/22,高雄市大樹區九大路河濱二巷113號15樓,0987445666,
T123262372,馬圓佐,000000000000,Male,2001/06/08,新竹市香山區香檳南街21號16樓,0988308271,
A288564482,方澤鑫,000000000000,Male,2002/05/08,苗栗縣苗栗市福樂437號8樓,0917354027,
A150828157,錢帆捷,000000000000,Female,1944/07/03,南投縣埔里鎮中山路２段354號8樓,0925266070,
W166607271,汪甲德,000000000000,Male,1938/06/13,高雄市岡山區樂群路190號3樓,0982331760,
G185167323,李如民,000000000000,Male,2019/12/02,臺中市太平區太平六街359號2樓,0921863111,
C244252678,富婷恆,000000000000,Male,1980/02/10,新北市瑞芳區明里路412號23樓,0935405376,
S173307030,柯炯婷,000000000000,Female,1948/06/11,彰化縣鹿港鎮成功路346號10樓,0921470612,
U201762241,關婉豪,000000000000,Female,2018/01/22,花蓮縣吉安鄉知卡宣大道１段62號9樓,0927454302,
D114016145,尤蓉明,000000000000,Male,2002/05/18,雲林縣二崙鄉公館240號4樓,0923586208,
C163460072,梁安霖,000000000000,Female,1997/08/11,彰化縣社頭鄉草仔埤巷79號5樓,0952113487,
L183533715,毛均康,000000000000,Female,1944/02/27,高雄市六龜區光復路236號11樓,0954308515,
C152553708,湯觀,000000000000,Female,1967/08/18,花蓮縣吉安鄉知卡宣大道１段94號10樓,0936874450,
C144223773,魯雅虹,000000000000,Male,2006/03/05,新竹縣竹北市保泰二街149號19樓,0938631416,
F238422621,胡茹文,000000000000,Male,1952/07/10,新竹縣湖口鄉祥喜路68號10樓,0929727457,
K267316403,班瑩政,000000000000,Female,1945/12/25,臺北市大同區歸綏街212號23樓,0919045038,
Z157177038,鄭傑瑞,000000000000,Female,1943/10/14,臺北市北投區復興一路130號9樓,0924551336,
B172776108,施心德,000000000000,Female,2010/08/05,臺北市北投區幽雅路杏林巷405號15樓,0958755103,
Q114840383,李揮偉,000000000000,Female,1984/09/20,屏東縣屏東市南二路210號21樓,0930731414,
G131870664,包敏樵,000000000000,Male,1932/12/29,臺北市中正區杭州南路１段344之3號5樓,0968038403,
T265586888,梁貴榮,000000000000,Male,2003/03/16,臺南市永康區中華路319號18樓,0961013517,
L218774486,燕玲儀,000000000000,Female,2009/03/18,彰化縣和美鎮愛美路12號6樓,0911183781,
J175244333,曲安怡,000000000000,Male,1946/11/13,臺南市中西區濟生街112號,0917701304,
I218672284,燕禹祐,000000000000,Female,1950/02/01,彰化縣芳苑鄉新成巷234號9樓,0987756057,
C243266669,高彥思,000000000000,Female,2002/07/22,高雄市岡山區本洲二街152號22樓,0916088077,
Q115857168,羅妮顯,000000000000,Male,1979/11/20,屏東縣潮州鎮三水街208號19樓,0952088758,
Y272522780,翁皓杰,000000000000,Female,1996/07/25,臺北市北投區雙全街311號20樓,0952677773,
F251786271,苗英睿,000000000000,Male,1934/04/18,高雄市大寮區宣武路403號,0910310767,
L103658606,陶心穎,000000000000,Female,1979/04/11,新竹縣竹北市十興路１段71號3樓,0955776318,
C182451208,王曉珮,000000000000,Male,1954/09/24,嘉義縣民雄鄉忠義街4號21樓,0912760360,
J173724570,武升國,000000000000,Male,1947/12/15,臺東縣太麻里鄉加拉班街100號7樓,0987123261,
V272466839,林岑建,000000000000,Male,1984/01/06,高雄市楠梓區後勁南路479號15樓,0961005403,
X287052418,井婷秉,000000000000,Male,1939/09/24,雲林縣虎尾鎮惠來25號23樓,0931281772,
T250073516,昌凡慧,000000000000,Male,1982/04/21,臺南市龍崎區土崎71號21樓,0935863065,
L147410882,貝希宇,000000000000,Male,1951/10/22,屏東縣屏東市崇德一路403號9樓,0915377028,
Y246033776,陸美冠,000000000000,Female,1943/02/14,宜蘭縣員山鄉大湖一路19號2樓,0915317525,
C234858042,盧雅智,000000000000,Male,1986/08/09,雲林縣北港鎮文化路393號20樓,0912022504,
H105750665,駱笠純,000000000000,Male,1969/04/16,新北市板橋區建國街467號7樓,0934736873,
Q162004679,賴子羽,000000000000,Female,1972/06/07,臺南市東山區民享街172號17樓,0938403033,
W267868029,柯嘉穎,000000000000,Male,1942/12/14,彰化縣溪州鄉水尾村太平路411號13樓,0961626677,
L120827445,林慧文,000000000000,Female,1961/02/13,苗栗縣大湖鄉南昌路民康巷21號17樓,0963048203,
Q235666870,金慈宏,000000000000,Female,2014/04/15,臺南市龍崎區石槽456號9樓,0971057417,
K134046323,淩雅翎,000000000000,Female,1985/10/08,嘉義縣朴子市應菜埔702巷340號4樓,0955558560,
L102237121,莘梵奇,000000000000,Male,1949/10/15,桃園市龜山區茶專路439號23樓,0937833575,
W143563776,莊媚宜,000000000000,Male,2011/06/15,屏東縣潮州鎮壽福路248號6樓,0933783216,
S115177649,胡倫志,000000000000,Male,1995/11/25,臺南市安南區文安街436號10樓,0970080301,
U156588337,曾雅政,000000000000,Male,2009/10/09,彰化縣彰化市自強路420號3樓,0923061686,
J238556036,柳婕正,000000000000,Female,2017/06/04,臺北市松山區撫遠街72號,0935101024,
U126173159,左雄瑜,000000000000,Male,1942/11/11,高雄市大寮區民昌街458號3樓,0970332042,
H102037478,貝斌玫,000000000000,Female,1932/06/04,臺北市大同區環河北路１段333號14樓,0932564403,
T118823569,潘傑慈,000000000000,Male,2001/07/17,花蓮縣花蓮市介林三街185號24樓,0936351164,
G167287377,楊天釗,000000000000,Female,1958/07/29,高雄市鳳山區誠體街447號3樓,0923622871,
U144684548,陳于宜,000000000000,Male,1938/08/31,桃園市中壢區志欣路295號17樓,0912621305,
A145107810,富秉宸,000000000000,Female,2016/12/06,花蓮縣花蓮市順興路417號14樓,0929046054,
H267121224,錢升佳,000000000000,Male,1967/08/26,高雄市旗津區復興二巷167號,0923277034,
N143631181,苗韻安,000000000000,Female,1967/12/01,臺東縣臺東市傳廣路61號16樓,0932217338,
S156027757,施閔紅,000000000000,Male,1966/02/27,花蓮縣花蓮市重慶路181號15樓,0911134025,
X103414318,曹婉琬,000000000000,Female,2019/12/09,新竹縣竹北市豆子埔325號19樓,0938286758,
Q257677386,沈惠豪,000000000000,Male,1949/06/18,雲林縣土庫鎮文仁街86號15樓,0961884832,
F244643421,周綺榮,000000000000,Male,2020/06/22,屏東縣萬巒鄉新平路155號3樓,0952074218,
